id_filial,descricao,empresa,desc_empresa,id_produto,id_epi,descricao_produto,id_tamanho,qtde_entrada,saldoestoque,dataentrada
290,MATEUS SUPERMERCADOS S.A. SUPER QUIXERAMOBIM,2,MATEUS SUPERMERCADOS,520431,76,BOTA COM BICO DE COMPOSITE TAM 40,20,1.000000,2.000000,2024-05-15 16:21:41.197
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52781,19,BOTA COM BICO DE ACO TAM 42,22,2.000000,3.000000,2024-05-15 18:06:18.583
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,1.000000,4.000000,2024-05-20 17:53:40.427
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52101,23,BOTA COM BICO DE PLASTICO TAM 36,16,3.000000,4.000000,2024-05-20 15:18:21.060
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,10.000000,110.000000,2024-06-03 17:18:13.023
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,1.000000,3.000000,2024-05-31 16:37:01.043
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52782,19,BOTA COM BICO DE ACO TAM 41,21,1.000000,3.000000,2024-05-24 10:52:54.623
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,52782,19,BOTA COM BICO DE ACO TAM 41,21,1.000000,-5.000000,2024-05-08 08:57:34.900
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,52782,19,BOTA COM BICO DE ACO TAM 41,21,1.000000,-6.000000,2024-05-08 10:02:55.060
290,MATEUS SUPERMERCADOS S.A. SUPER QUIXERAMOBIM,2,MATEUS SUPERMERCADOS,520434,76,BOTA COM BICO DE COMPOSITE TAM 41,21,1.000000,0.000000,2024-05-09 11:58:14.327
60,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. FABRICA DE PAES,1,INDUSTRIA DE MASSAS E PAES,149457,22,BOTA HIDROFUGADA BRANCA TAM 42,22,1.000000,18.000000,2024-05-18 13:44:14.393
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,95170,74,LUVA NITRILICA VERDE TAM M,3,1.000000,56.000000,2024-05-20 17:10:17.067
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,95170,74,LUVA NITRILICA VERDE TAM M,3,1.000000,57.000000,2024-05-20 17:07:18.610
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52328,23,BOTA COM BICO DE PLASTICO TAM 39,19,5.000000,3.000000,2024-05-20 15:18:21.060
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,52777,19,BOTA COM BICO DE ACO TAM 39,19,1.000000,1.000000,2024-06-04 16:06:41.873
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52101,23,BOTA COM BICO DE PLASTICO TAM 36,16,100.000000,0.000000,2024-06-04 10:38:19.497
7,MATEUS SUPERMERCADOS S.A. HIPER COHAMA,2,MATEUS SUPERMERCADOS,52101,23,BOTA COM BICO DE PLASTICO TAM 36,16,1.000000,0.000000,2024-05-30 18:06:41.273
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,51957,23,BOTA COM BICO DE PLASTICO TAM 34,14,1.000000,0.000000,2024-05-30 18:15:39.490
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52705,72,LUVA P/FRIO TAM M,3,1.000000,8.000000,2024-05-21 15:10:52.063
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,22.000000,2024-05-21 14:56:38.297
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,89951,25,JAPONA FRIGORIFICA AZUL TAM P,2,5.000000,5.000000,2024-06-04 10:02:36.200
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,533608,96,BOTA COM BICO DE COMPOSITE MANUT TAM 40,20,3.000000,3.000000,2024-06-04 10:04:59.720
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,149452,22,BOTA HIDROFUGADA BRANCA TAM 39,19,1.000000,9.000000,2024-05-21 15:39:57.657
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,149446,22,BOTA HIDROFUGADA BRANCA TAM 36,16,1.000000,-1.000000,2024-05-23 11:01:25.503
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52716,4,OCULOS DE SEGURANï¿½A INCOLOR,11,4.000000,0.000000,2024-05-30 18:23:22.510
3,MATEUS SUPERMERCADOS S.A. SUPER SANTA INES,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,3.000000,0.000000,2024-05-30 18:41:13.097
525,MATEUS SUPERMERCADOS S.A. MIX MATEUS CAXANGA,2,MATEUS SUPERMERCADOS,243807,34,SAPATO STICK SHOE BRANCO TAM 36,16,1.000000,1.000000,2024-05-21 16:50:49.937
525,MATEUS SUPERMERCADOS S.A. MIX MATEUS CAXANGA,2,MATEUS SUPERMERCADOS,52397,23,BOTA COM BICO DE PLASTICO TAM 45,25,1.000000,1.000000,2024-05-21 16:50:48.907
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,149439,7,LUVA TERMICA P\FORNEIRO,11,1.000000,0.000000,2024-05-30 18:21:11.367
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,5.000000,5.000000,2024-05-23 10:17:07.287
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52700,13,LUVA MALHA ACO TAM G,4,6.000000,0.000000,2024-05-30 18:23:21.573
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149457,22,BOTA HIDROFUGADA BRANCA TAM 42,22,2.000000,0.000000,2024-05-30 18:15:39.210
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,243807,34,SAPATO STICK SHOE BRANCO TAM 36,16,1.000000,0.000000,2024-05-30 18:46:20.110
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,240534,26,CALCA FRIGORIFICA AZUL TAM P,2,3.000000,0.000000,2024-05-30 18:15:39.197
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,520431,76,BOTA COM BICO DE COMPOSITE TAM 40,20,1.000000,0.000000,2024-05-27 14:23:29.643
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,243813,34,SAPATO STICK SHOE BRANCO TAM 42,22,1.000000,0.000000,2024-05-23 08:09:36.737
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,1.000000,-12.000000,2024-05-08 09:29:28.063
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,1.000000,-13.000000,2024-05-08 09:39:12.500
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,1.000000,-16.000000,2024-05-08 09:48:30.883
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,514540,56,MEIA TERMICA ALGODAO,11,1.000000,10.000000,2024-05-08 10:37:00.023
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,261810,23,BOTA COM BICO DE PLASTICO TAM 46,26,1.000000,1.000000,2024-05-09 07:33:36.503
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,52711,15,LUVA VAQUETA,2,1.000000,-1.000000,2024-05-14 15:44:11.070
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,63281,29,PROTETOR AURICULAR PLUG,11,1.000000,4.000000,2024-05-15 07:44:29.947
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,52711,15,LUVA VAQUETA,2,1.000000,0.000000,2024-05-15 07:44:29.947
119,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. C PERECIVEIS MATEUS DAVINOPOLIS,1,INDUSTRIA DE MASSAS E PAES,95170,74,LUVA NITRILICA VERDE TAM M,3,3.000000,0.000000,2024-05-17 17:36:27.393
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,89952,1,CAPACETE ABA FRONTA AMARELO C/CARN,11,1.000000,-1.000000,2024-05-14 15:40:51.660
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,149439,7,LUVA TERMICA P\FORNEIRO,11,1.000000,2.000000,2024-05-20 15:18:21.063
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,149439,7,LUVA TERMICA P\FORNEIRO,11,1.000000,1.000000,2024-05-20 18:01:12.347
119,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. C PERECIVEIS MATEUS DAVINOPOLIS,1,INDUSTRIA DE MASSAS E PAES,52773,19,BOTA COM BICO DE ACO TAM 35,15,2.000000,2.000000,2024-05-29 11:30:58.523
515,MATEUS SUPERMERCADOS S.A. MIX PAULISTA-MARANGUAPE,2,MATEUS SUPERMERCADOS,240533,25,JAPONA FRIGORIFICA AZUL TAM XG,9,6.000000,6.000000,2024-05-06 19:13:59.353
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,52701,13,LUVA MALHA ACO TAM M,3,1.000000,5.000000,2024-05-06 19:50:29.103
119,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. C PERECIVEIS MATEUS DAVINOPOLIS,1,INDUSTRIA DE MASSAS E PAES,193747,30,PROTETOR AUD CONCHA,11,1.000000,19.000000,2024-05-08 19:42:36.340
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149439,7,LUVA TERMICA P\FORNEIRO,11,1.000000,-2.000000,2024-05-07 15:46:51.667
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,52173,23,BOTA COM BICO DE PLASTICO TAM 38,18,1.000000,-1.000000,2024-05-07 11:40:36.177
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,193747,30,PROTETOR AUD CONCHA,11,1.000000,-1.000000,2024-05-15 07:44:29.950
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,52173,23,BOTA COM BICO DE PLASTICO TAM 38,18,1.000000,-2.000000,2024-05-20 14:14:23.863
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52782,19,BOTA COM BICO DE ACO TAM 41,21,6.000000,4.000000,2024-05-20 15:18:21.063
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,89964,21,BOTA PVC CANO MEDIO BRANCA TAM 41,21,6.000000,5.000000,2024-05-20 15:18:21.063
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,149459,22,BOTA HIDROFUGADA BRANCA TAM 44,24,1.000000,2.000000,2024-05-09 07:33:36.460
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,52780,19,BOTA COM BICO DE ACO TAM 40,20,5.000000,1.000000,2024-05-18 11:26:00.837
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52780,19,BOTA COM BICO DE ACO TAM 40,20,7.000000,2.000000,2024-05-20 15:18:21.060
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52780,19,BOTA COM BICO DE ACO TAM 40,20,1.000000,1.000000,2024-05-20 17:30:39.947
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52780,19,BOTA COM BICO DE ACO TAM 40,20,1.000000,0.000000,2024-05-20 17:45:08.347
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,56245,8,LUVA LATEX TAM GG,4,1.000000,-1.000000,2024-05-08 10:18:16.627
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,51506,26,CALCA FRIGORIFICA AZUL TAM GG,5,1.000000,4.000000,2024-05-09 07:33:36.243
60,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. FABRICA DE PAES,1,INDUSTRIA DE MASSAS E PAES,193747,30,PROTETOR AUD CONCHA,11,15.000000,5.000000,2024-05-24 10:50:13.860
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,1.000000,-6.000000,2024-05-14 09:58:13.577
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,1.000000,-7.000000,2024-05-15 08:14:02.357
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,1.000000,-8.000000,2024-05-16 08:11:32.410
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,533611,96,BOTA COM BICO DE COMPOSITE MANUT TAM 41,21,1.000000,2.000000,2024-05-18 11:26:00.837
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,533608,96,BOTA COM BICO DE COMPOSITE MANUT TAM 40,20,1.000000,0.000000,2024-05-18 10:50:50.983
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,533608,96,BOTA COM BICO DE COMPOSITE MANUT TAM 40,20,1.000000,1.000000,2024-05-18 11:26:00.837
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149455,22,BOTA HIDROFUGADA BRANCA TAM 40,20,1.000000,-2.000000,2024-05-08 09:33:36.493
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52783,19,BOTA COM BICO DE ACO TAM 43,23,1.000000,-2.000000,2024-05-15 08:21:44.150
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52776,19,BOTA COM BICO DE ACO TAM 38,18,1.000000,3.000000,2024-05-24 11:31:58.310
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,6.000000,2024-05-08 09:28:08.267
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,4.000000,2024-05-08 09:35:44.700
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,514540,56,MEIA TERMICA ALGODAO,11,1.000000,2.000000,2024-05-08 09:39:20.163
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,3.000000,2024-05-08 09:41:03.970
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,2.000000,2024-05-08 10:22:04.320
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,89950,25,JAPONA FRIGORIFICA AZUL TAM M,3,1.000000,12.000000,2024-05-08 10:41:06.913
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,89950,25,JAPONA FRIGORIFICA AZUL TAM M,3,1.000000,13.000000,2024-05-08 10:36:59.640
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,0.000000,2024-05-08 10:41:06.940
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,2.000000,78.000000,2024-05-09 07:33:33.600
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52735,28,AVENTAL TERMICO,11,1.000000,2.000000,2024-05-09 07:33:36.333
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,8.000000,8.000000,2024-05-13 20:33:50.007
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,89950,25,JAPONA FRIGORIFICA AZUL TAM M,3,2.000000,14.000000,2024-05-13 20:33:50.007
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,52779,19,BOTA COM BICO DE ACO TAM 37,17,1.000000,-2.000000,2024-05-15 09:33:33.180
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,0.000000,2024-05-17 19:09:29.563
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,92472,8,LUVA LATEX TAM P,2,1.000000,-1.000000,2024-05-24 15:09:53.470
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,81.000000,2024-05-24 11:48:56.787
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,83.000000,2024-05-24 11:03:42.323
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,84.000000,2024-05-24 11:02:14.873
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,6.000000,2024-05-22 15:10:51.730
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,80.000000,2024-05-24 14:40:10.973
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,193747,30,PROTETOR AUD CONCHA,11,1.000000,0.000000,2024-05-30 19:28:53.377
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,52780,19,BOTA COM BICO DE ACO TAM 40,20,1.000000,0.000000,2024-05-23 09:58:42.803
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52705,72,LUVA P/FRIO TAM M,3,1.000000,-1.000000,2024-05-28 16:42:40.657
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,533611,96,BOTA COM BICO DE COMPOSITE MANUT TAM 41,21,4.000000,4.000000,2024-06-04 10:04:59.720
453,POSTERUS SUPERMERCADOS LTDA. ITUPIRANGA,15,POSTERUS SUPERMERCADOS,243806,34,SAPATO STICK SHOE BRANCO TAM 35,15,1.000000,0.000000,2024-05-30 18:36:37.670
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52700,13,LUVA MALHA ACO TAM G,4,1.000000,0.000000,2024-05-30 18:46:20.063
525,MATEUS SUPERMERCADOS S.A. MIX MATEUS CAXANGA,2,MATEUS SUPERMERCADOS,52378,23,BOTA COM BICO DE PLASTICO TAM 42,22,1.000000,1.000000,2024-05-21 16:50:48.580
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,149449,22,BOTA HIDROFUGADA BRANCA TAM 37,17,1.000000,1.000000,2024-05-23 10:50:22.093
525,MATEUS SUPERMERCADOS S.A. MIX MATEUS CAXANGA,2,MATEUS SUPERMERCADOS,149455,22,BOTA HIDROFUGADA BRANCA TAM 40,20,1.000000,1.000000,2024-05-21 16:50:49.563
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,5.000000,2024-05-23 09:58:42.897
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,0.000000,2024-05-23 11:11:56.550
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,4.000000,2024-05-23 10:15:10.780
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,3.000000,2024-05-23 10:16:23.203
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,2.000000,2024-05-23 10:17:30.030
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361262,80,LUVA DE PU TAM M,3,1.000000,1.000000,2024-05-23 10:19:14.587
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,89951,25,JAPONA FRIGORIFICA AZUL TAM P,2,4.000000,0.000000,2024-05-30 18:21:11.350
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,52173,23,BOTA COM BICO DE PLASTICO TAM 38,18,2.000000,0.000000,2024-05-30 19:14:15.970
453,POSTERUS SUPERMERCADOS LTDA. ITUPIRANGA,15,POSTERUS SUPERMERCADOS,95170,74,LUVA NITRILICA VERDE TAM M,3,7.000000,0.000000,2024-05-30 18:36:37.670
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,52784,19,BOTA COM BICO DE ACO TAM 44,24,2.000000,0.000000,2024-05-30 18:15:39.257
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,283350,90,SAPATO STICK SHOE PRETO TAM 42,22,2.000000,0.000000,2024-05-30 18:15:39.257
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,52777,19,BOTA COM BICO DE ACO TAM 39,19,2.000000,0.000000,2024-05-30 19:14:15.970
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,56245,8,LUVA LATEX TAM GG,4,1.000000,0.000000,2024-05-30 18:21:11.553
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52779,19,BOTA COM BICO DE ACO TAM 37,17,1.000000,0.000000,2024-05-30 18:23:22.403
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,8.000000,0.000000,2024-05-30 18:23:21.590
453,POSTERUS SUPERMERCADOS LTDA. ITUPIRANGA,15,POSTERUS SUPERMERCADOS,149396,24,BOTA WORK BOOT MARRON TAM 39,19,1.000000,0.000000,2024-05-30 18:36:37.623
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,243808,34,SAPATO STICK SHOE BRANCO TAM 37,17,1.000000,0.000000,2024-05-30 18:23:22.260
453,POSTERUS SUPERMERCADOS LTDA. ITUPIRANGA,15,POSTERUS SUPERMERCADOS,52381,23,BOTA COM BICO DE PLASTICO TAM 44,24,1.000000,0.000000,2024-05-30 18:36:37.687
7,MATEUS SUPERMERCADOS S.A. HIPER COHAMA,2,MATEUS SUPERMERCADOS,149390,24,BOTA WORK BOOT MARRON TAM 38,18,1.000000,0.000000,2024-05-30 18:06:41.167
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,52328,23,BOTA COM BICO DE PLASTICO TAM 39,19,1.000000,0.000000,2024-05-31 10:31:55.953
518,MATEUS SUPERMERCADOS S.A. MIX RUSSAS,2,MATEUS SUPERMERCADOS,52334,23,BOTA COM BICO DE PLASTICO TAM 41,21,1.000000,-1.000000,2024-05-25 09:20:58.923
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,149439,7,LUVA TERMICA P\FORNEIRO,11,4.000000,0.000000,2024-05-30 18:23:21.717
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,52779,19,BOTA COM BICO DE ACO TAM 37,17,2.000000,0.000000,2024-05-30 18:21:11.397
518,MATEUS SUPERMERCADOS S.A. MIX RUSSAS,2,MATEUS SUPERMERCADOS,52334,23,BOTA COM BICO DE PLASTICO TAM 41,21,1.000000,0.000000,2024-05-30 19:26:30.750
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149439,7,LUVA TERMICA P\FORNEIRO,11,4.000000,0.000000,2024-05-30 18:15:39.197
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149455,22,BOTA HIDROFUGADA BRANCA TAM 40,20,2.000000,0.000000,2024-05-30 18:15:39.210
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52774,19,BOTA COM BICO DE ACO TAM 36,16,1.000000,0.000000,2024-05-30 19:09:05.990
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,0.000000,2024-05-30 19:28:53.440
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,51479,26,CALCA FRIGORIFICA AZUL TAM G,4,9.000000,0.000000,2024-05-30 18:15:39.163
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,52381,23,BOTA COM BICO DE PLASTICO TAM 44,24,1.000000,0.000000,2024-05-30 18:21:11.380
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,92472,8,LUVA LATEX TAM P,2,1.000000,0.000000,2024-05-30 18:46:20.250
